File,UR,Test Time
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625_035708_21Nov2024110854.mat,0.6550190762438104,2024-11-21 11:08:54
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625_035720_21Nov2024132247.mat,0.7635157435476807,2024-11-21 13:22:47
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625_035722_21Nov2024133319.mat,0.8673279685414211,2024-11-21 13:33:19
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625_035723_21Nov2024133822.mat,0.8306988895330396,2024-11-21 13:38:22
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625_035724_21Nov2024134306.mat,0.6397492637483367,2024-11-21 13:43:06
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625_035725_21Nov2024134828.mat,0.5738479602411203,2024-11-21 13:48:28
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625_035729_22Nov2024061009.mat,0.7011960239613582,2024-11-22 06:10:09
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625_035730_22Nov2024061457.mat,0.8061083706412525,2024-11-22 06:14:57
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625_035731_22Nov2024062001.mat,0.7573020608755068,2024-11-22 06:20:01
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625_035735_22Nov2024065332.mat,0.8269000953487204,2024-11-22 06:53:32
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625_035740_22Nov2024073005.mat,0.6225243251422234,2024-11-22 07:30:05
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625_035741_22Nov2024075548.mat,0.7558793053114725,2024-11-22 07:55:48
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625_035743_22Nov2024080617.mat,0.7678844839888201,2024-11-22 08:06:17
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625_035747_22Nov2024083106.mat,0.8360694039880762,2024-11-22 08:31:06
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625_035755_22Nov2024092007.mat,0.8659114440212485,2024-11-22 09:20:07
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625_035762_22Nov2024095855.mat,0.7700232429587774,2024-11-22 09:58:55
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625_035763_22Nov2024103840.mat,0.6831071821396453,2024-11-22 10:38:40
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625_035766_22Nov2024105517.mat,0.7097693678885906,2024-11-22 10:55:17
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625_035769_22Nov2024111117.mat,0.8562895739085524,2024-11-22 11:11:17
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625_035775_22Nov2024114729.mat,0.7561126579747497,2024-11-22 11:47:29
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625_035776_22Nov2024115231.mat,0.8230960565760318,2024-11-22 11:52:31
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4625_035778_22Nov2024120300.mat,0.6562778551678845,2024-11-22 12:03:00
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4626_035965_16Jan2025062414.mat,0.823093339675753,2025-01-16 06:24:14
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4626_035971_16Jan2025071413.mat,0.7262788538715395,2025-01-16 07:14:13
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4626_035973_16Jan2025080228.mat,0.7039075094119759,2025-01-16 08:02:28
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4626_035974_16Jan2025081023.mat,0.7137214912593756,2025-01-16 08:10:23
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4626_035977_16Jan2025083955.mat,0.5840955835037088,2025-01-16 08:39:55
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4626_035979_16Jan2025085618.mat,0.8927167197098925,2025-01-16 08:56:18
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4626_035980_16Jan2025090718.mat,0.6141052094552985,2025-01-16 09:07:18
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4626_035989_16Jan2025105558.mat,0.8909285356502252,2025-01-16 10:55:58
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4626_035991_16Jan2025112058.mat,0.668237540013985,2025-01-16 11:20:58
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4626_035996_16Jan2025123909.mat,0.6607013815993444,2025-01-16 12:39:09
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4626_035997_16Jan2025124826.mat,0.7837693030135267,2025-01-16 12:48:26
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4626_035998_16Jan2025125715.mat,0.756206063122936,2025-01-16 12:57:15
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4626_036000_16Jan2025133938.mat,0.6696073347541474,2025-01-16 13:39:38
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4626_036003_17Jan2025061000.mat,0.6912327952055286,2025-01-17 06:10:00
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4626_036006_17Jan2025062742.mat,0.81315822436493,2025-01-17 06:27:42
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4626_036007_17Jan2025063338.mat,0.8493193545729673,2025-01-17 06:33:38
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4626_036010_17Jan2025065007.mat,0.542539795314653,2025-01-17 06:50:07
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4626_036022_17Jan2025083833.mat,0.8087639750301469,2025-01-17 08:38:33
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4633_035926_15Jan2025084206.mat,0.7818746205245777,2025-01-15 08:42:06
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4633_035927_15Jan2025084622.mat,0.7456871351549106,2025-01-15 08:46:22
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4633_035929_15Jan2025085547.mat,0.575089649078524,2025-01-15 08:55:47
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4633_035931_15Jan2025090514.mat,0.7412277921945147,2025-01-15 09:05:14
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4633_035932_15Jan2025090949.mat,0.6413212856343905,2025-01-15 09:09:49
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4633_035934_15Jan2025091946.mat,0.8184116396561105,2025-01-15 09:19:46
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4633_035937_15Jan2025093319.mat,0.776194018845903,2025-01-15 09:33:19
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4633_035939_15Jan2025094325.mat,0.784088521009116,2025-01-15 09:43:25
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4633_035945_15Jan2025104401.mat,0.6740604209785417,2025-01-15 10:44:01
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4633_035949_15Jan2025110534.mat,0.6236062710773613,2025-01-15 11:05:34
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4633_035950_15Jan2025110957.mat,0.745670576587338,2025-01-15 11:09:57
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4633_035951_15Jan2025111419.mat,0.5945558520739199,2025-01-15 11:14:19
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4633_035952_15Jan2025111853.mat,0.6893588906568427,2025-01-15 11:18:53
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4633_035957_15Jan2025114113.mat,0.6395287754177001,2025-01-15 11:41:13
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4633_035959_15Jan2025115054.mat,0.807312651110173,2025-01-15 11:50:54
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4633_035962_15Jan2025120412.mat,0.6514019447146054,2025-01-15 12:04:12
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4634_036042_21Jan2025064811.mat,0.6887738064705567,2025-01-21 06:48:11
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4666_035847_13Jan2025114700.mat,0.6555666305677573,2025-01-13 11:47:00
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4666_035849_13Jan2025115557.mat,0.7106940743798337,2025-01-13 11:55:57
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4666_035852_13Jan2025121208.mat,0.4803266811558415,2025-01-13 12:12:08
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4666_035853_13Jan2025125006.mat,0.7485265559191614,2025-01-13 12:50:06
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4666_035857_13Jan2025130726.mat,0.6229098698126979,2025-01-13 13:07:26
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4666_035864_13Jan2025134009.mat,0.7371571427278801,2025-01-13 13:40:09
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4666_035873_14Jan2025090314.mat,0.8450101525201619,2025-01-14 09:03:14
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4668_035882_14Jan2025110021.mat,0.8480404273025758,2025-01-14 11:00:21
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4668_035884_14Jan2025110928.mat,0.853144300254159,2025-01-14 11:09:28
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4668_035896_14Jan2025121332.mat,0.8576034447686995,2025-01-14 12:13:32
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4668_035897_14Jan2025124612.mat,0.6676186230046174,2025-01-14 12:46:12
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4668_035899_14Jan2025125626.mat,0.8417277954192162,2025-01-14 12:56:26
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4668_035900_14Jan2025130123.mat,0.7226170885605603,2025-01-14 13:01:23
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4668_035912_15Jan2025060840.mat,0.48200672464489497,2025-01-15 06:08:40
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4668_035913_15Jan2025061526.mat,0.9040508333687146,2025-01-15 06:15:26
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4668_035914_15Jan2025062003.mat,0.6448144046294267,2025-01-15 06:20:03
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4668_035922_15Jan2025080908.mat,0.555371321575442,2025-01-15 08:09:08
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4691_E00040_23Jan2025112018.mat,0.5260231858545865,2025-01-23 11:20:18
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4720_036057_30Jan2025084802.mat,0.7729472079024118,2025-01-30 08:48:02
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4720_036066_30Jan2025102011.mat,0.7905287712918107,2025-01-30 10:20:11
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4720_036076_30Jan2025111543.mat,0.7609381565535531,2025-01-30 11:15:43
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4720_036084_30Jan2025123923.mat,0.6032473718332035,2025-01-30 12:39:23
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4720_036087_30Jan2025125610.mat,0.6194717101549612,2025-01-30 12:56:10
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4720_036094_31Jan2025060822.mat,0.553168775854904,2025-01-31 06:08:22
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4720_036096_31Jan2025062000.mat,0.7363108274727208,2025-01-31 06:20:00
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4720_036098_31Jan2025063738.mat,0.5311326894752065,2025-01-31 06:37:38
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4720_036103_31Jan2025082931.mat,0.6030943895599861,2025-01-31 08:29:31
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4720_036104_31Jan2025083432.mat,0.6475302360307846,2025-01-31 08:34:32
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4720_036106_31Jan2025084515.mat,0.689696053014044,2025-01-31 08:45:15
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4720_036114_31Jan2025093642.mat,0.8348441503921282,2025-01-31 09:36:42
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4720_036115_31Jan2025094318.mat,0.8268815173652163,2025-01-31 09:43:18
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4720_036119_31Jan2025105110.mat,0.6663410981917632,2025-01-31 10:51:10
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4720_036120_31Jan2025105721.mat,0.7701967804669277,2025-01-31 10:57:21
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4720_036124_31Jan2025121151.mat,0.7037671336391836,2025-01-31 12:11:51
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4720_036126_03Feb2025120216.mat,0.6635806494313835,2025-02-03 12:02:16
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4720_036127_03Feb2025121306.mat,0.43337340221952053,2025-02-03 12:13:06
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4722_036133_04Feb2025094512.mat,0.5475240080964539,2025-02-04 09:45:12
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4722_036142_04Feb2025111340.mat,0.6617934597049263,2025-02-04 11:13:40
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4722_036148T_04Feb2025130154.mat,0.536936481215633,2025-02-04 13:01:54
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4722_036148_04Feb2025114518.mat,0.5670060233573186,2025-02-04 11:45:18
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4722_036150_04Feb2025115519.mat,0.6120675662889745,2025-02-04 11:55:19
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4722_036151_04Feb2025120124.mat,0.4223911261046838,2025-02-04 12:01:24
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4722_036160_04Feb2025132307.mat,0.6862204947021173,2025-02-04 13:23:07
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4722_036165_04Feb2025134546.mat,0.3276324759036982,2025-02-04 13:45:46
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4722_036170_05Feb2025093429.mat,0.7941415698509583,2025-02-05 09:34:29
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4722_036174_05Feb2025104504.mat,0.8212187169756283,2025-02-05 10:45:04
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4722_036178_05Feb2025110538.mat,0.6317821761103088,2025-02-05 11:05:38
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4722_036193_05Feb2025123534.mat,0.7191140324651644,2025-02-05 12:35:34
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4722_036194_05Feb2025123957.mat,0.5292752010703895,2025-02-05 12:39:57
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4722_036197_05Feb2025125357.mat,0.47709283869639624,2025-02-05 12:53:57
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4722_036202_05Feb2025132109.mat,0.5920982494040959,2025-02-05 13:21:09
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4722_036210_06Feb2025063115.mat,0.8163110713555529,2025-02-06 06:31:15
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4723_036229_06Feb2025104219.mat,0.6138907213247685,2025-02-06 10:42:19
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4723_036229_06Feb2025104412.mat,0.7000309305112087,2025-02-06 10:44:12
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4723_036237_06Feb2025121321.mat,0.6645009953724116,2025-02-06 12:13:21
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4729_036258_07Feb2025103636.mat,0.8333574304781401,2025-02-07 10:36:36
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4729_036259_07Feb2025104254.mat,0.8011878011313966,2025-02-07 10:42:54
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4729_036263_07Feb2025110557.mat,0.8914744417937405,2025-02-07 11:05:57
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4730_036286_10Feb2025085636.mat,0.7367799663674666,2025-02-10 08:56:36
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4730_036287_10Feb2025090240.mat,0.45378045389027527,2025-02-10 09:02:40
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4730_036292_10Feb2025093239.mat,0.8235407597360104,2025-02-10 09:32:39
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4730_036293_10Feb2025093841.mat,0.788220611303876,2025-02-10 09:38:41
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4730_036296_10Feb2025095828.mat,0.636516950123608,2025-02-10 09:58:28
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4730_036300_10Feb2025105524.mat,0.578769027608535,2025-02-10 10:55:24
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4730_036305_10Feb2025112501.mat,0.670992338901809,2025-02-10 11:25:01
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4730_036309_10Feb2025114716.mat,0.5862645766161363,2025-02-10 11:47:16
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4730_036314_10Feb2025134857.mat,0.7948094644829824,2025-02-10 13:48:57
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4730_036320_10Feb2025130851.mat,0.8032853019480514,2025-02-10 13:08:51
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4730_036333_11Feb2025084425.mat,0.8355566122673473,2025-02-11 08:44:25
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4745_036429_13Feb2025130101.mat,0.8033292543797458,2025-02-13 13:01:01
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4745_036437_14Feb2025063331.mat,0.6824920203871373,2025-02-14 06:33:31
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4745_036444_14Feb2025101825.mat,0.004259286309999825,2025-02-14 10:18:25
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4745_036447_14Feb2025104839.mat,0.7059984745569385,2025-02-14 10:48:39
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4745_036449_14Feb2025110817.mat,0.8173765876094009,2025-02-14 11:08:17
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4745_036462_14Feb2025131220.mat,0.21606564266530476,2025-02-14 13:12:20
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4745_036464_17Feb2025060933.mat,0.5170082987818444,2025-02-17 06:09:33
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4745_036465_17Feb2025062422.mat,0.6258764065243216,2025-02-17 06:24:22
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4745_036468_17Feb2025064641.mat,0.7211508914953679,2025-02-17 06:46:41
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4745_036472_17Feb2025071415.mat,0.6174193675033541,2025-02-17 07:14:15
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4745_036479_17Feb2025082620.mat,0.6000808935518704,2025-02-17 08:26:20
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4745_036481_17Feb2025083951.mat,0.6322120589208758,2025-02-17 08:39:51
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4745_036486_17Feb2025091857.mat,0.8241992630338167,2025-02-17 09:18:57
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4745_036494_17Feb2025120353.mat,0.8195949330360066,2025-02-17 12:03:53
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4745_036501_17Feb2025131331.mat,0.6417477579989118,2025-02-17 13:13:31
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4745_036503_17Feb2025132650.mat,0.7194617774670894,2025-02-17 13:26:50
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4745_036505_17Feb2025134230.mat,0.4833060805319274,2025-02-17 13:42:30
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036510_18Feb2025071753.mat,0.7532833861019673,2025-02-18 07:17:53
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036511_18Feb2025072502.mat,0.7466035379656433,2025-02-18 07:25:02
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036512_18Feb2025075507.mat,0.7851211112415982,2025-02-18 07:55:07
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036514_18Feb2025082454.mat,0.495273861865754,2025-02-18 08:24:54
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036517_18Feb2025094215.mat,0.5901026930959887,2025-02-18 09:42:15
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036518_18Feb2025094932.mat,0.5352192970472518,2025-02-18 09:49:32
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036520_18Feb2025104020.mat,0.7155493923185812,2025-02-18 10:40:20
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036526_18Feb2025112807.mat,0.3201836755065708,2025-02-18 11:28:07
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036528_18Feb2025115726.mat,0.6614131541713081,2025-02-18 11:57:26
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036538_18Feb2025133747.mat,0.4319467783416285,2025-02-18 13:37:47
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036539_18Feb2025134540.mat,0.5716083100390129,2025-02-18 13:45:40
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036542_19Feb2025061638.mat,0.4575681256473802,2025-02-19 06:16:38
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036543_19Feb2025063415.mat,0.5380868728335333,2025-02-19 06:34:15
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036544_19Feb2025064415.mat,0.6426138761047536,2025-02-19 06:44:15
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036545_19Feb2025065153.mat,0.7619125075943253,2025-02-19 06:51:53
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036546_19Feb2025072453.mat,0.411832704644464,2025-02-19 07:24:53
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036547_19Feb2025075243.mat,0.7826162721870139,2025-02-19 07:52:43
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036548_19Feb2025075942.mat,0.5420426018322994,2025-02-19 07:59:42
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036552_19Feb2025083514.mat,0.7169828707523785,2025-02-19 08:35:14
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036555_19Feb2025090624.mat,0.6756528504661472,2025-02-19 09:06:24
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036556_19Feb2025091219.mat,0.6388900600154839,2025-02-19 09:12:19
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036559_19Feb2025094010.mat,0.7730233198937031,2025-02-19 09:40:10
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036561_19Feb2025095654.mat,0.8795781986588385,2025-02-19 09:56:54
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036564_19Feb2025105934.mat,0.6999822541734091,2025-02-19 10:59:34
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036567_20Feb2025082815.mat,0.6543607762594913,2025-02-20 08:28:15
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036568_20Feb2025083548.mat,0.6436078700015839,2025-02-20 08:35:48
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036569_20Feb2025085507.mat,0.522121896392236,2025-02-20 08:55:07
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036572_20Feb2025092722.mat,0.5824471131594017,2025-02-20 09:27:22
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036574_20Feb2025101637.mat,0.7340387652136879,2025-02-20 10:16:37
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036575_20Feb2025102343.mat,0.6818416569209976,2025-02-20 10:23:43
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4746_036580_20Feb2025111859.mat,0.7011762765685952,2025-02-20 11:18:59
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4750_E00094_28Feb2025110057.mat,0.7204212902246766,2025-02-28 11:00:57
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4751_036582_20Feb2025125801.mat,0.5685759878376729,2025-02-20 12:58:01
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4751_036584_20Feb2025131317.mat,0.47321449714272384,2025-02-20 13:13:17
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4751_036587_20Feb2025133923.mat,0.654904517624135,2025-02-20 13:39:23
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4751_036590_21Feb2025064156.mat,0.6284929446634208,2025-02-21 06:41:56
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4751_036592_21Feb2025065702.mat,0.5299091994613478,2025-02-21 06:57:02
O:\Transducers\Uniformity Scan Data\High Resolution Uniformity\xdcr_DM4751_036605_21Feb2025103943.mat,0.6458654337362111,2025-02-21 10:39:43
